Ewelina Flinta,Poland,Female,Person,1979-10-24,,"['Unknown']"
Cinephile,United Kingdom,,Group,,,"['Unknown']"
Kent,Sweden,,Group,1993,,"['Rock','Indie','Pop','Alternative']"
Loreena McKennitt,Canada,Female,Person,1957-02-17,,"['World','Folk','Celtique','Ethereal']"
Into Another,USA,,Group,1990,1996,"['Unknown']"
Ion Dissonance,Canada,,Group,2001,,"['Metal']"
Diana Ross & The Supremes,USA,,Group,1967-06-28,1970-01-14,"['Rock','Pop','Classic']"
Dub Inc,France,,Group,1997,,"['World','Dance','Reggae']"
Negative,Finland,,Group,1997,,"['Unknown']"
Simian,United Kingdom,,Group,2000,2005,"['Rock','Indie']"
Bubbles & the Shit Rockers,Unknown,,Group,,,"['Unknown']"
Juan Luis Guerra,Unknown,,Person,1957-06-07,,"['Unknown']"
Sophie Ellis-Bextor,United Kingdom,Female,Person,1979-04-10,,"['Pop']"
Raul Seixas,Brazil,Male,Person,1945-06-28,1989-08-21,"['Unknown']"
Faithful Darkness,Sweden,,Group,2004,,"['Unknown']"
Nacha Pop,Spain,,Group,1978,2009,"['Unknown']"
Keith,United Kingdom,,Group,2002,2009-10,"['Unknown']"
Kalan Porter,Canada,Male,Person,1985-11-11,,"['Unknown']"
Lindisfarne,United Kingdom,,Group,1970,2004-05,"['Folk']"
Grand National,United Kingdom,,Group,2003,,"['Unknown']"
Suicide Commando,Belgium,,Group,1986,,"['Industrial','Electro']"
Scorpions,Germany,,Group,1965,,"['Rock','Metal']"
The Dø,France,,Group,2007,,"['Rock','Folk']"
Broadway Project,United Kingdom,Male,Person,,,"['Dance','Electro']"
The Nice Boys,USA,,Group,,,"['Unknown']"
Slonovski Bal,Unknown,,,,,"['Unknown']"
Run Kid Run,USA,,Group,,,"['Unknown']"
OneRepublic,USA,,Group,2004,,"['Rock','Indie','Pop']"
U-Roy,Jamaica,Male,Person,1942-09-21,,"['Rock','Pop','Classic']"
Eins Zwo,Germany,,Group,1997,2003,"['Hip hop']"
Gemma Hayes,Ireland,Female,Person,1977-08-11,,"['Rock','Indie']"
The Veils,New Zealand,,Group,2001,,"['Rock','Indie','Alternative']"
Cursive,USA,,Group,1995,,"['Unknown']"
MGMT,USA,,Group,2002-12,,"['Electro','Rock','Synth','Indie','Psychedelic','Pop']"
Adolescents,USA,,Group,1979-12,,"['Rock','Classic','Punk']"
Electric Universe,Germany,,Group,1991,,"['Trance']"
La Uniøn,Spain,,Group,1984,,"['Unknown']"
Riho Sibul,Estonia,Male,Person,1958-06-26,,"['Unknown']"
Lars Demian,Sweden,Male,Person,1957-04-09,,"['Unknown']"
Die Toten Hosen,Germany,,Group,1982,,"['Rock','Indie','Punk']"
The Kitchen,Unknown,,Group,,,"['Unknown']"
Kelley Stoltz,USA,Male,Person,1971,,"['Rock','Indie']"
Main,Unknown,,Group,,,"['Unknown']"
Abdominal,Canada,Male,Person,1974-01-22,,"['Unknown']"
Backyard Babies,Sweden,,Group,1987,2009,"['Unknown']"
Drumagick,Brazil,,Group,,,"['Drum','Bass']"
Maggie Walters,Unknown,,Person,,,"['Unknown']"
Acid House Kings,Sweden,,Group,1991,,"['Indie','Pop']"
Youth Brigade,USA,,Group,1980,,"['Punk']"
The Virgins,USA,,Group,2005,,"['Unknown']"
Montag,Canada,,Person,,,"['Unknown']"
Tom Waits,USA,Male,Person,1949-12-07,,"['Classic','Experimental','Jazz','Rock','Blues','Pop','Folk']"
Billie Ray Martin,Germany,Female,Person,,,"['Unknown']"
Bourbon Crow,Unknown,,Group,,,"['Unknown']"
White Magic,Unknown,,Group,2003,,"['Unknown']"
EchoBrain,USA,,Group,2000,2005,"['Unknown']"
Iron & Wine,USA,Male,Person,1974-07-26,,"['Indie','Folk','Country']"
Stratovarius,Finland,,Group,1984,,"['Classic','Metal']"
Shit Robot,Ireland,Male,Person,,,"['Unknown']"
Sean Paul,Jamaica,Male,Person,1973-01-09,,"['Reggae','Hip hop','Dance','Rnb','Pop']"
Just‐Ice,USA,Male,Person,1962-06-22,,"['Unknown']"
Mack 10,USA,Male,Person,1971-08-09,,"['Unknown']"
Dave Douglas,USA,Male,Person,1963-03-24,,"['Blues','Jazz']"
Bill Callahan,USA,Male,Person,1966-06-03,,"['Rock','Pop','Classic']"
Sowelu,Japan,Female,Person,1982-11-06,,"['Unknown']"
DJ Sammy,Spain,Male,Person,1969-10-19,,"['Pop']"
Mazzy Star,USA,,Group,1989,,"['Rock','Indie']"
Secondhand Serenade,USA,,Group,,,"['Unknown']"
Nevada Tan,Germany,,Group,2007,2008,"['Unknown']"
Eleanor Rigby,Unknown,,Group,,,"['Unknown']"
Ehren Starks,Unknown,,Person,,,"['Unknown']"
Kenny Rogers,USA,Male,Person,1938-08-21,,"['Pop','Country']"
Gondwana,Chile,,Group,1987,,"['Unknown']"
The Dodos,USA,,Group,2006,,"['Rock','Indie','Folk']"
Dispatch,USA,,Group,1996,,"['Unknown']"
Sascha Funke,Germany,Male,Person,1977,,"['Unknown']"
Chris Coco,United Kingdom,Male,Person,,,"['Unknown']"
Torture Killer,Finland,,Group,2002,,"['Metal']"
Handsome Boy Modeling School,USA,,Group,1999,2006,"['Hip hop']"
Avalanch,Unknown,,Group,1988,2012-08-29,"['Unknown']"
The Chords,United Kingdom,,Group,1978,1981,"['Unknown']"
Cretins,Germany,,Group,,,"['Punk']"
Toy,Unknown,,Group,,,"['Dance','Electro']"
Michael Nyman,United Kingdom,Male,Person,1944-03-23,,"['Classic']"
John Fogerty,USA,Male,Person,1945-05-28,,"['Rock','Pop','Folk','Classic']"
Governor Andy,Sweden,Male,Person,1962-12-01,,"['Reggae']"
Satariel,Sweden,,Group,1993,,"['Unknown']"
Hopeless,Unknown,,Group,,,"['Unknown']"
山岡晃,Japan,Male,Person,1968-02-06,,"['Ambient']"
El Aviador Dro,Spain,,Group,1979,,"['Unknown']"
Annihilator,Canada,,Group,1984,,"['Metal']"
Mommy and Daddy,Unknown,,,,,"['Unknown']"
Flogging Molly,USA,,Group,1996,,"['Folk','Punk','Celtique']"
Paul Weller,United Kingdom,Male,Person,1958-05-25,,"['Rock','Indie']"
近藤浩治,Japan,Male,Person,1961-08-13,,"['Chip']"
長谷川智樹,Japan,Male,Person,1958-07-19,,"['Unknown']"
The Aliens,United Kingdom,,Group,2005,,"['Rock','Indie']"
YUKI,Japan,Female,Person,1972-02-17,,"['Unknown']"
Carly Simon,USA,Female,Person,1945-06-25,,"['Rock','Pop','Classic']"
The Long Lost,Unknown,,Group,,,"['Unknown']"
Mark Ronson,United Kingdom,Male,Person,1975-09-04,,"['Hip hop','Rock','Alternative','Soul','Dance','Pop']"
The Kooks,Sweden,,Group,,,"['Unknown']"
Kurjam,Estonia,,Group,1996,,"['Punk']"
Raphaël,France,Male,Person,1975-11-07,,"['Unknown']"
Mindy Smith,USA,Female,Person,1972-06-01,,"['Folk']"
Dope,USA,,Group,1997,,"['Unknown']"
Lichens,Unknown,,Person,,,"['Unknown']"
Aube,Japan,Male,Person,,,"['Unknown']"
Get Set Go,USA,,Group,,,"['Unknown']"
Lootpack,USA,,Group,1992,,"['Hip hop']"
LoSoul,Unknown,Male,Person,,,"['Unknown']"
Anberlin,USA,,Group,2002,,"['Rock','Indie','Alternative']"
Back From Ashes,Unknown,,Group,,,"['Unknown']"
ST!llness,Unknown,,Group,1998,,"['Unknown']"
Mayhem,Norway,,Group,1983,,"['Metal']"
The Machete,Finland,,Group,2003,,"['Unknown']"
Evangelicals,Unknown,,Group,,,"['Unknown']"
Today Is the Day,USA,,Group,1992,,"['Unknown']"
Hand to Hand,Unknown,,Group,,,"['Unknown']"
Farside,USA,,Group,1989,2000,"['Unknown']"
Claustrofobia,Brazil,,Group,,,"['Unknown']"
Dane Cook,USA,,Person,1972-03-18,,"['Unknown']"
Lee Ryan,United Kingdom,Male,Person,1983-06-17,,"['Unknown']"
Palace Music,USA,Male,Person,1970-12-24,,"['Unknown']"
Drumfire,Unknown,,,,,"['Unknown']"
Brainpool,Sweden,,Group,,,"['Unknown']"
Andrea Bocelli,Italy,Male,Person,1958-09-22,,"['Classic']"
Los Amigos Invisibles,USA,,Group,1991,,"['Unknown']"
Shalabi Effect,Canada,,Group,,,"['Unknown']"
té,Japan,,Group,2004-01,,"['Unknown']"
Gyptian,Jamaica,Male,Person,1983-10-25,,"['Dance','Reggae','Hip hop','Rnb']"
I'm Not a Gun,Unknown,,Group,,,"['Rock']"
Seu Jorge,Brazil,Male,Person,1970-06-08,,"['Rock','Indie']"
Monsieur Blumenberg,Unknown,,,,,"['Unknown']"
Aqua Timez,Japan,,Group,2003,,"['Unknown']"
Therion,Sweden,,Group,1988,,"['Symphonic','Metal']"
Annuals,USA,,Group,2003,,"['Unknown']"
Super Furry Animals,United Kingdom,,Group,1995,,"['Experimental','Rock','Alternative','Indie','Psychedelic','Pop']"
Chris Rea,United Kingdom,Male,Person,1951-03-04,,"['Rock','Pop','Blues','Classic']"
Summer,Unknown,Female,Person,,,"['Unknown']"
Captain Sensible,United Kingdom,Male,Person,1954-04-24,,"['Rock','Pop','Classic']"
Viking Moses!,Unknown,,Group,,,"['Unknown']"
Bound Stems,USA,,Group,,,"['Unknown']"
C.L. Smooth,USA,Male,Person,1968-10-08,,"['Hip hop']"
Yello,Switzerland,,Group,1979,,"['Electro','Rock','Synth','Indie','Pop']"
RENTRER EN SOI,Japan,,Group,2001,2008-12-25,"['Unknown']"
Head,USA,Male,Person,1970-06-19,,"['Unknown']"
Kid Dynamite,USA,,Group,1997,,"['Punk','Melodic']"
Dhany,Italy,Female,Person,,,"['Unknown']"
Crass,United Kingdom,,Group,1977,1984,"['Rock','Punk']"
De/Vision,Germany,,Group,1988-07,,"['Pop','Synth','Electro']"
John Rutter,United Kingdom,Male,Person,1945-09-24,,"['Contemporary','Classic']"
Bruno Coulais,France,Male,Person,1954-01-13,,"['Unknown']"
Roky Erickson and The Aliens,USA,,Group,1979,1982,"['Rock','Psychedelic']"
Lynyrd Skynyrd,USA,,Group,1964,,"['Classic','Rock','Acoustic','Blues','Pop']"
Les Savy Fav,USA,,Group,1995,,"['Rock','Indie','Punk']"
Default,Unknown,,Group,1999,,"['Unknown']"
Isobella,Unknown,,,,,"['Unknown']"
Charlie Parker,USA,Male,Person,1920-08-29,1955-03-12,"['Jazz']"
Tom Snare,France,Male,Person,,,"['Unknown']"
God's Bow,Poland,,Group,,,"['Ethereal']"
Carlo Gesualdo,Italy,Male,Person,1566-03-08,1613-09-08,"['Unknown']"
Kylähullut,Finland,,Group,2004,,"['Unknown']"
Kling Klang,Unknown,,Group,,,"['Unknown']"
Dio,USA,,Group,1982,2010-05-16,"['Metal']"
Papa Roach,USA,,Group,1993,,"['Rock','Pop','Alternative']"
Bill Hicks,USA,Male,Person,1961-12-16,1994-02-26,"['Comedy']"
Johannes Brahms,Germany,Male,Person,1833-05-07,1897-04-03,"['Classic','Romantic','Symphonic']"
The Suicide Machines,USA,,Group,1991-03,2006,"['Unknown']"
Alchemist,Australia,,Group,1987,2010,"['Metal']"
EletroSamba,Unknown,,,,,"['Unknown']"
溫嵐,Taiwan,Female,Person,1979-07-16,,"['Pop']"
Paper Lace,United Kingdom,,Group,1969,,"['Unknown']"
Bad Cash Quartet,Sweden,,Group,1998,,"['Unknown']"
Jocelyn Enriquez,Unknown,Female,Person,1974-12-28,,"['Unknown']"
AAA,Japan,,Group,2005,,"['Unknown']"
Blue Öyster Cult,USA,,Group,1967,,"['Rock','Pop','Classic']"
Slumlords,Unknown,,,,,"['Unknown']"
Fountain of Tears,Unknown,,,,,"['Unknown']"
Air Formation,United Kingdom,,Group,1998,,"['Unknown']"
川井憲次,Japan,Male,Person,1957-04-23,,"['Ambient']"
Killing the Dream,USA,,Group,2002,2011,"['Unknown']"
Oi Va Voi,United Kingdom,,Group,1999,,"['World']"
Twisted Sister,USA,,Group,1972,,"['Unknown']"
Dakota Staton,USA,Female,Person,1932-06-03,2007-04-10,"['Unknown']"
Frédérick Rousseau,France,Male,Person,1958-04-09,,"['Unknown']"
Sean Price,USA,Male,Person,1972-03-17,,"['Unknown']"
British India,Unknown,,Group,2004,,"['Unknown']"
Virgin Black,Australia,,Group,1993,,"['Unknown']"
Blak Ryno,Jamaica,,,,,"['Unknown']"
Keane,United Kingdom,,Group,1997,,"['Rock','Indie','Alternative']"
AIK Trubaduren,Unknown,,,,,"['Unknown']"
Sonic Boom,United Kingdom,,Person,,,"['Unknown']"
Joe Walsh,USA,Male,Person,1947-11-20,,"['Rock','Indie']"
Paul Lawler,Unknown,Male,Person,1971,,"['Unknown']"
Jason Collett,Canada,Male,Person,,,"['Unknown']"
Arturo Sandoval,Cuba,Male,Person,1949-11-06,,"['Unknown']"
Александр Башлачёв,Russian Federation,,Person,1960-05-27,1988-02-17,"['Unknown']"
Astray,Finland,,Group,1998,,"['Unknown']"
Linval Thompson,Jamaica,Male,Person,1954-10-02,,"['Unknown']"
The Highwaymen,USA,,Group,1985,1995,"['Unknown']"
WarCry,Unknown,,Group,1996,,"['Metal']"
Dexter Wansel,USA,Male,Person,1950-08-22,,"['Unknown']"
John Maus,USA,Male,Person,1980-02-23,,"['Unknown']"
Tryo,France,,Group,1995,,"['Unknown']"
Illdisposed,Denmark,,Group,1991,,"['Unknown']"
Claude VonStroke,USA,Male,Person,1971-07-07,,"['Unknown']"
Lifetime,USA,,Group,1990,,"['Unknown']"
Vanessa-Mae,United Kingdom,Female,Person,1978-10-27,,"['Unknown']"
The Shadows,United Kingdom,,Group,1959-10,,"['Rock','Pop','Classic']"
Thirteen Senses,United Kingdom,,Group,2001,,"['Rock','Indie']"
Salmonella Dub,New Zealand,,Group,1992,,"['Drum','Bass']"
Headland,Unknown,,,,,"['Unknown']"
Dhalia's Lane,Germany,,Group,,,"['Unknown']"
Remember Remember,Unknown,,Group,,,"['Unknown']"
Ill Bill,USA,Male,Person,1972-07-14,,"['Hip hop']"
Gary Barlow,United Kingdom,Male,Person,1971-01-20,,"['Rock','Pop','Classic']"
Silver Sun,United Kingdom,,Group,1995,,"['Unknown']"
Deer Tick,USA,,Group,2004,,"['Rock','Folk']"
Poison,USA,,Group,1983,,"['Classic','Rock','Metal','Glam','Pop']"
Robert Earl Keen,USA,Male,Person,1957-01-11,,"['Folk']"
diskJokke,Unknown,,Person,,,"['Dance','Electro']"
David Hillyard and the Rocksteady 7,USA,,Group,1997,,"['Ska','Jazz','Reggae']"
Mooncake,Russian Federation,,Group,2006-08,,"['Unknown']"
Ilaria Graziano,Unknown,Female,Person,1985,,"['Unknown']"
ゆい,Japan,Female,Person,????-10-25,,"['Unknown']"
Eek-A-Mouse,Jamaica,Male,Person,1957-11-19,,"['Rock','Indie','Reggae']"
Bajofondo,Uruguay,,Group,2001,,"['World','Tango','Electro']"
40 Cal.,USA,Male,Person,1981-08-31,,"['Unknown']"
Rameses III,United Kingdom,,Group,,2014,"['Unknown']"
Daedelus,USA,Male,Person,1977-10-31,,"['Dance','Electro']"
Robert Plant and the Strange Sensation,United Kingdom,,Group,2001,,"['Unknown']"
CHEMISTRY,Japan,,Group,2001,,"['Unknown']"
Brownout,USA,,Group,,,"['Unknown']"
Duels,United Kingdom,,Group,,,"['Unknown']"
Ottawan,France,,Group,,,"['Unknown']"
Mercenary,Denmark,,Group,1991,,"['Melodic','Metal']"
Asher Roth,USA,Male,Person,1985-08-11,,"['Unknown']"
Paragraf 119,Denmark,,Group,1999,2003,"['Punk']"
Sensor,Unknown,,Group,1998,,"['Electro','Rock','Alternative','Funk','Indie']"
LaTour,USA,,Person,,,"['Unknown']"
Soldiers of Jah Army,USA,,Group,1997,2003,"['Unknown']"
Flamin' Groovies,USA,,Group,1965,1992,"['Rock','Indie','Pop','Garage']"
Duvelduvel,Netherlands,,Group,,,"['Hip hop']"
Grabass Charlestons,USA,,Group,,,"['Unknown']"
Sizzla,Jamaica,Male,Person,1976-04-17,,"['Soul','Reggae']"
Embraze,Finland,,Group,1994,,"['Unknown']"
Gecko Yamori,Unknown,,Person,1986-04-14,,"['Unknown']"
Chris Robinson,USA,Male,Person,1966-12-20,,"['Unknown']"
Home Video,Unknown,,Group,2003,,"['Unknown']"
KIFOTH,Slovakia,,Group,,,"['Unknown']"
Jedi Mind Tricks,USA,,Group,1993,,"['Underground','Hip hop']"
Marc Broussard,USA,Male,Person,1982-01-14,,"['Unknown']"
Grendel,Finland,,Group,1999,,"['Unknown']"
Brandtson,USA,,Group,1996,2008,"['Rock','Indie']"
Ryan Adams,USA,Male,Person,1974-11-05,,"['Rock','Country','Alternative']"
Eventide,Unknown,,Group,1999,,"['Unknown']"
Lagwagon,USA,,Group,1990,,"['Punk']"
Cliff Martinez,USA,Male,Person,1954-02-05,,"['Easy listening','Ambient']"
Ultra Vivid Scene,Unknown,,Group,1987,,"['Rock','Pop','Classic']"
Chromatics,USA,,Group,2001,,"['Unknown']"
Tim Hecker,Canada,Male,Person,1974,,"['Electro','Ambient']"
DJ Spooky,USA,Male,Person,1970,,"['Dance','Electro']"
Rob Zombie,USA,Male,Person,1965-01-12,,"['Rock','Indie']"
Mellowdrone,USA,,Group,,,"['Unknown']"
Gray Matter,USA,,Group,1983,1993,"['Punk']"
Emilie Autumn,USA,Female,Person,1979-09-22,,"['Classic','Electro','Rock','Synth','Industrial','Pop']"
T. Rex,United Kingdom,,Group,1970,1978,"['Classic','Rock','Psychedelic','Glam','Pop']"
Mux Mool,USA,,Person,,,"['Unknown']"
Berlin,USA,,Group,1982,,"['Rock','Pop','Classic']"
Champions Of Nature,Unknown,,,,,"['Unknown']"
Hugg & Pepp,Unknown,,Group,,,"['Unknown']"
Uniting Nations,United Kingdom,,Group,2004,,"['Pop','Electro']"
Naty Botero,Colombia,Female,Person,1980-02-10,,"['Unknown']"
Vision Divine,Italy,,Group,1998,,"['Unknown']"
Little Dragon,Sweden,,Group,1996,,"['Downtempo','Soul','Reggae']"
Laibach,Slovenia,,Group,1980-06-01,,"['Classic','Electro','Experimental','Alternative','Dance','Industrial']"
PIERROT,Japan,,Group,1994-02,2006-04-12,"['Unknown']"
高梨康治,Japan,Male,Person,1963-04-13,,"['Unknown']"
This Is the Kit,United Kingdom,,Group,,,"['Unknown']"
Sage Francis,USA,Male,Person,1976-11-18,,"['Hip hop']"
Despised Icon,Canada,,Group,2002,,"['Metal']"
The Eighties Matchbox B-Line Disaster,United Kingdom,,Group,1999,2011-03,"['Unknown']"
Sinéad O’Connor,Ireland,Female,Person,1966-12-08,,"['Rock','Pop','Folk','Alternative']"
Kenny Takito,Unknown,,Person,,,"['Unknown']"
Chapterhouse,United Kingdom,,Group,1987,1994,"['Unknown']"
8bit Rockers,Unknown,,Person,,,"['Unknown']"
Antiworld,USA,,Group,1995,,"['Punk','Gothic']"
The Auburn System,Unknown,,Group,,,"['Unknown']"
The Cranberries,Ireland,,Group,1990,,"['Classic','Rock','Alternative','Vocal','Pop']"
Someone Still Loves You Boris Yeltsin,USA,,Group,1999,,"['Rock','Pop','Classic']"
Deadsoul Tribe,Austria,,Group,1999,,"['Unknown']"
Everything Is Made in China,Russian Federation,,Group,2005,,"['Unknown']"
UFO,United Kingdom,Male,Person,,,"['Unknown']"
Hot Water Music,USA,,Group,1993,,"['Punk']"
Rata Blanca,Argentina,,Group,1986,,"['Unknown']"
Young Galaxy,Unknown,,Group,2005,,"['Unknown']"
764-HERO,USA,,Group,1995,2002,"['Unknown']"
Raw Power,Italy,,Group,1981,,"['Punk']"
Ismo Alanko,Finland,Male,Person,1960-11-12,,"['Unknown']"
Zombina and The Skeletones,United Kingdom,,Group,1999,,"['Punk','Vocal']"
The Duke Spirit,United Kingdom,,Group,2003,,"['Rock','Indie']"
Huevos Rancheros,Canada,,Group,1990,,"['Unknown']"
Rölli,Finland,Male,Character,,,"['Unknown']"
Boogie Stuff,Unknown,,Group,,,"['Unknown']"
Air Traffic,United Kingdom,,Group,2004,,"['Rock','Indie']"
There Were Wires,Unknown,,,,,"['Unknown']"
Mundo Livre S/A,Brazil,,Group,1984,,"['Unknown']"
Circlesquare,Unknown,,Person,,,"['Unknown']"
Christian Kjellvander,Sweden,,Person,1976-05-13,,"['Unknown']"
Krokus,Switzerland,,Group,1975,,"['Rock','Pop','Classic']"
Daniel Lanois,Canada,Male,Person,1951-09-19,,"['Unknown']"
J Dilla,USA,Male,Person,1974-02-07,2006-02-10,"['Experimental','Hip hop','Soul','Instrumental']"
Derek Webb,USA,Male,Person,1974-05-27,,"['Unknown']"
Kris Kristofferson,USA,Male,Person,1936-06-22,,"['Folk']"
Reverend Horton Heat,USA,,Group,1985,,"['Unknown']"
Niños Mutantes,Spain,,Group,1994,,"['Unknown']"
Richard Durand,Netherlands,Male,Person,,,"['Trance','Uplifting']"
P.O.S.,Unknown,Male,Person,1981-08-18,,"['Unknown']"
Madball,USA,,Group,1988,,"['Punk']"
Erik Segerstedt,Unknown,,Person,,,"['Unknown']"
Rick James,USA,Male,Person,1948-02-01,2004-08-06,"['Rock','Indie','Funk']"
P. Diddy,USA,Male,Person,1969-11-04,,"['Hip hop','Dance','Rnb']"
Antique,Sweden,,Group,1999,2003,"['Unknown']"
Gram Parsons,USA,Male,Person,1946-11-05,1973-09-19,"['Rock','Pop','Classic','Country']"
Elvis Perkins,USA,Male,Person,1975-02-09,,"['Country']"
Cut Copy,Australia,,Group,2001,,"['Rock','Indie']"
Woody Guthrie,USA,Male,Person,1912-07-14,1967-10-03,"['Folk','Contemporary']"
Gladys Knight & The Pips,USA,,Group,1953,1989,"['Rock','Pop','Classic']"
Breakbeat Era,United Kingdom,,Group,,,"['Drum','Dance','Electro','Bass']"
The Roc Project,Unknown,,Group,,,"['Unknown']"
Vreid,Norway,,Group,2004,,"['Unknown']"
MoHa!,Norway,,Group,,,"['Blues','Jazz']"
Bragga,Unknown,,Person,,,"['Unknown']"
Orion,Unknown,,Group,1987,,"['Unknown']"
Hovet,Sweden,,Group,2004,,"['Unknown']"
John Scofield,USA,Male,Person,1951-12-26,,"['Blues','Jazz']"
The Foundry Field Recordings,Unknown,,Group,,,"['Unknown']"
Propellerheads,United Kingdom,,Group,1995,,"['Rock','Indie']"
Tim O’Reagan,Unknown,Male,Person,,,"['Unknown']"
Tycho,USA,Male,Person,,,"['Unknown']"
Doktor Kosmos,Sweden,,Group,,,"['Unknown']"
Dexter Gordon,USA,Male,Person,1923-02-27,1990-04-25,"['Easy listening','Swing','Jazz']"
Everlast,USA,Male,Person,1969-08-18,,"['Rock','Blues','Country','Hip hop']"
Adele,United Kingdom,Female,Person,1988-05-05,,"['Pop','Soul','Jazz']"
The Wiseguys,United Kingdom,,Group,1994,2001,"['Rock','Indie']"
Chris Cornell,USA,Male,Person,1964-07-20,,"['Rock','Indie']"
Savath & Savalas,Unknown,,Person,,,"['Downtempo']"
Girls in Hawaii,Belgium,,Group,2000,,"['Rock','Indie']"
Flëur,Ukraine,,Group,2000-03-08,,"['Unknown']"
The Ettes,Unknown,,Group,2004,,"['Unknown']"
The Pioneers,Jamaica,,Group,1962,,"['Rock','Pop','Classic']"
Epstein,Unknown,Male,Person,,,"['Unknown']"
Urma,Unknown,,Group,,,"['Unknown']"
Noonday Underground,United Kingdom,,Group,,,"['Unknown']"
The House of Love,United Kingdom,,Group,1986,,"['Rock','Indie']"
Instant Wilkie,Unknown,,Person,,,"['Unknown']"
Stan Bush,USA,Male,Person,1953-07-10,,"['Unknown']"
Live,USA,,Group,1990,,"['Rock','Alternative']"
The Birthday Party,Australia,,Group,1980-03-01,1983-08,"['Rock','Pop','Classic','Alternative']"
Sarah Slean,Canada,Female,Person,1977-06-21,,"['Unknown']"
Those Dancing Days,Sweden,,Group,2006,,"['Unknown']"
Lucas Prata,USA,,Person,1972-10-17,,"['Unknown']"
Mondo Grosso,Japan,Male,Person,1967-02-07,,"['Unknown']"
Junior M.A.F.I.A.,USA,,Group,1995,2005,"['Dance','Hip hop','Rnb']"
Sabbat,Unknown,,Group,1985-02,2014,"['Metal']"
Sexy Dancers,Czech Republic,,Group,1998,,"['Unknown']"
Cornelis Vreeswijk,Sweden,Male,Person,1937-08-08,1987-11-12,"['Folk']"
Kim Leoni,Unknown,,,,,"['Unknown']"
Jars of Clay,USA,,Group,1993-09,,"['Rock']"
Library Tapes,Unknown,,Group,,,"['Unknown']"
Aberfeldy,United Kingdom,,Group,2002-05,,"['Unknown']"
Jack Black,USA,Male,Person,1969-08-28,,"['Rock','Indie']"
Skullflower,United Kingdom,,Group,1987,,"['Unknown']"
Coldplay,United Kingdom,,Group,1996-09,,"['Rock','Indie','Pop','Alternative']"
Gepe,Chile,,Person,,,"['Unknown']"
Sam Harris,USA,Male,Person,1961-06-04,,"['Unknown']"
Shona Laing,New Zealand,Female,Person,1955-10-09,,"['Unknown']"
The New Seekers,United Kingdom,,Group,1969,,"['Unknown']"
The Spookshow,Unknown,,Group,,,"['Unknown']"
Console,Germany,Male,Person,,,"['Indie','Electro']"
Jäääär,Estonia,,Group,1991-01-21,,"['Unknown']"
Twiztid,USA,,Group,1997,,"['Rap','Hip hop']"
bôa,United Kingdom,,Group,1993,,"['Unknown']"
The Saw Wheel,Unknown,,,,,"['Unknown']"
Half Pint,Jamaica,Male,Person,1961-11-11,,"['Unknown']"
Cracker,USA,,Group,1991,,"['Rock','Indie']"
The Silos,USA,,Group,1985,,"['Unknown']"
Iron Maiden,United Kingdom,,Group,1975,,"['Rock','Indie','Metal']"
The Rascals,United Kingdom,,Group,2007,,"['Rock','Indie']"
Emerson Hart,Unknown,,Person,1969-07-21,,"['Unknown']"
七瀬光,Unknown,,Person,,,"['Unknown']"
Grey Daze,Unknown,,Group,,,"['Unknown']"
Glass Candy,USA,,Group,1996,,"['Pop']"
Agricantus,Italy,,Group,1979,,"['Unknown']"
Air,France,,Group,1995,,"['Electro','Jazz','Chillout','Dance','Downtempo','Pop','Ambient']"
Sanna Nielsen,Sweden,Female,Person,1984-11-27,,"['Unknown']"
System of a Down,USA,,Group,1994,,"['Experimental','Rock','Alternative','Indie','Metal','Crossover']"
Damian Marley,Jamaica,Male,Person,1978-07-21,,"['Dance','Reggae','Hip hop','Rnb']"
The Dears,Canada,,Group,1995,,"['Rock','Indie','Pop','Classic']"
Slim Smith,Jamaica,Male,Person,1948,1973,"['Unknown']"
Joanna Newsom,USA,Female,Person,1982-01-18,,"['Folk','Contemporary','Chamber']"
Micatone,Unknown,,Group,,,"['Unknown']"
Marjorie Fair,USA,,Group,,,"['Unknown']"
Raein,Italy,,Group,2002,,"['Unknown']"
Orishas,Cuba,,Group,1999,2010,"['Unknown']"
Michael McDonald,USA,Male,Person,1952-02-12,,"['Soul','Reggae']"
Žofka,Switzerland,,Group,,,"['Unknown']"
Blood Red Shoes,United Kingdom,,Group,2005,,"['Rock','Indie','Punk','Garage']"
Saga,Canada,,Group,1977-06-13,,"['Rock','Classic','Progressive']"
Ini Kamoze,Jamaica,Male,Person,1957-10-09,,"['Pop']"
Dreamphish,Estonia,,Group,1995,,"['Indie']"
Kiuas,Finland,,Group,2000,,"['Unknown']"
The Azoic,USA,,Group,1996-02,,"['Unknown']"
Algebra,USA,Female,Person,1976,,"['Unknown']"
Busdriver,USA,Male,Person,1978-02-12,,"['Dance','Hip hop','Rnb']"
Ejigayehu "Gigi" Shibabaw,USA,Female,Person,1974,,"['Unknown']"
Snap!,Germany,,Group,1989,,"['Dance','Electro','Hip hop','Rnb']"
Kashmir,Denmark,,Group,1991,,"['Rock','Indie']"
The Dead Milkmen,USA,,Group,1979,,"['Rock','Punk','Alternative','Comedy']"
Sam Sparro,Australia,Male,Person,1982-11-08,,"['Pop']"
E.C.A.,Czech Republic,,Group,,,"['Unknown']"
Asobi Seksu,USA,,Group,2001,,"['Rock','Indie']"
Masomenos,France,,Group,,,"['Unknown']"
